airline_name,author,Destination Country,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,Month,Year,recommended
jetstar-airways,Tony Crisafi,Australia,Economy,2,1,5,3,2,2,3,2013,No
klm-royal-dutch-airlines,E Brorson,Luxembourg,Economy,10,5,5,4,0,5,1,2014,Yes
jetstar-airways,Simon Channon,United Kingdom,Economy,6,1,3,0,0,4,3,2013,No
klm-royal-dutch-airlines,Graeme Baxter,Zambia,Premium Economy,6,1,4,3,4,3,1,2014,No
jetstar-airways,Fraser Miller,United Kingdom,Economy,9,3,4,0,0,4,2,2013,Yes
klm-royal-dutch-airlines,Luke McDonald,United Kingdom,Economy,10,5,5,5,4,5,1,2014,Yes
klm-royal-dutch-airlines,Tercon Bojan,Singapore,Economy,7,3,2,3,1,5,1,2014,Yes
jetstar-airways,B Lamprell,Vietnam,Economy,7,3,4,3,0,3,2,2013,Yes
jetstar-airways,Christopher Smith,Japan,Economy,9,5,5,4,0,5,2,2013,Yes
klm-royal-dutch-airlines,Pritchard Adrian,United Kingdom,Economy,10,4,5,5,4,5,1,2014,Yes
klm-royal-dutch-airlines,B Ewald,United Arab Emirates,Economy,5,4,3,5,4,4,1,2014,Yes
jetstar-airways,Paul Stevenson,Australia,Economy,9,5,5,4,0,4,2,2013,Yes
klm-royal-dutch-airlines,Jones Jennifer,United Kingdom,Economy,3,4,3,1,4,3,1,2014,No
jetstar-airways,C N Baxter,France,Economy,10,5,5,0,0,5,2,2013,Yes
jetstar-airways,M Ivancic,Australia,Economy,10,5,5,0,0,5,2,2013,Yes
klm-royal-dutch-airlines,Cindy McDougall,Canada,Economy,8,2,4,3,4,2,1,2014,Yes
klm-royal-dutch-airlines,W Shumbairerwa,United Kingdom,Business Class,3,2,4,4,3,2,1,2014,No
jetstar-airways,T Carinci,Australia,Economy,3,2,2,0,0,3,2,2013,No
klm-royal-dutch-airlines,T Whittington,Sweden,Economy,9,4,4,4,4,5,1,2014,Yes
klm-royal-dutch-airlines,D Critchley,United Arab Emirates,Business Class,1,1,2,1,1,1,1,2014,No
jetstar-airways,S Woolridge,Australia,Economy,2,2,1,0,0,2,2,2013,No
jetstar-airways,M Carinci,Australia,Economy,5,3,2,1,0,4,2,2013,No
klm-royal-dutch-airlines,Danzel Samuel,Indonesia,Economy,8,5,5,4,4,4,1,2014,Yes
jetstar-airways,Jean Pollock,Australia,Economy,7,3,5,0,0,5,1,2013,Yes
klm-royal-dutch-airlines,R Murad,United States,Economy,9,3,4,4,5,4,12,2013,Yes
klm-royal-dutch-airlines,John Kolbert,United Kingdom,Economy,5,4,4,3,0,3,12,2013,Yes
jetstar-airways,F MacKillop,Australia,Economy,5,2,2,2,0,3,1,2013,No
klm-royal-dutch-airlines,C Cassius,Netherlands,Premium Economy,3,4,4,3,3,3,12,2013,No
jetstar-airways,Bennet Selwyn,New Zealand,Economy,9,5,5,0,0,5,1,2013,Yes
klm-royal-dutch-airlines,M Noreisch,Oman,Premium Economy,2,1,1,2,2,1,12,2013,No
klm-royal-dutch-airlines,Phil Elderton,United Kingdom,Economy,9,4,5,5,5,4,12,2013,Yes
jetstar-airways,Joanne Octavia,Singapore,Economy,8,4,4,0,0,3,1,2013,Yes
jetstar-airways,T Alan,Indonesia,Economy,6,3,4,0,0,4,1,2013,No
klm-royal-dutch-airlines,Hans Derksen,Netherlands,Business Class,10,5,5,5,4,5,12,2013,Yes
jetstar-airways,T David,Australia,Economy,3,1,3,0,1,2,1,2013,No
klm-royal-dutch-airlines,Hendrik Dijk,Netherlands,Premium Economy,8,4,4,4,3,5,12,2013,Yes
klm-royal-dutch-airlines,Biggles Janssen,Netherlands,Premium Economy,9,4,5,5,5,4,12,2013,Yes
klm-royal-dutch-airlines,Mike Brien,Netherlands,Economy,6,3,4,4,4,3,11,2013,Yes
jetstar-airways,I Callard,Australia,Economy,7,3,3,0,0,4,12,2012,Yes
klm-royal-dutch-airlines,Joerg Boese,Germany,Premium Economy,7,4,4,3,3,4,11,2013,Yes
klm-royal-dutch-airlines,H Van Der En,Netherlands,Economy,7,4,2,3,4,5,11,2013,Yes
klm-royal-dutch-airlines,Fang Jun,China,Economy,7,4,4,4,0,4,11,2013,Yes
jetstar-airways,J Morgan,Australia,Economy,6,3,3,0,0,3,12,2012,Yes
klm-royal-dutch-airlines,Merry Benezra,United States,Economy,2,4,3,1,2,3,11,2013,No
jetstar-airways,D Prowse,Australia,Economy,4,3,3,0,2,4,12,2012,No
klm-royal-dutch-airlines,A Arriens,Netherlands,Economy,7,3,4,3,3,4,11,2013,Yes
jetstar-airways,E Leopold,Australia,Economy,3,3,3,3,0,3,11,2012,No
klm-royal-dutch-airlines,Andrés Maduro,Panama,Premium Economy,7,3,4,2,4,3,11,2013,No
klm-royal-dutch-airlines,C Hepworth,United Kingdom,Economy,10,4,5,5,5,4,11,2013,Yes
jetstar-airways,A Tremewan,Australia,Economy,8,4,5,0,2,5,11,2012,Yes
jetstar-airways,M Duke,Australia,Economy,8,3,4,3,0,5,11,2012,Yes
klm-royal-dutch-airlines,T Reus,Netherlands,Economy,9,4,4,5,1,5,11,2013,Yes
klm-royal-dutch-airlines,A Aweidah,Palestinian Territories,Economy,8,3,4,4,5,4,11,2013,Yes
klm-royal-dutch-airlines,J Douille,Switzerland,Premium Economy,8,4,5,4,4,4,11,2013,Yes
klm-royal-dutch-airlines,M Vieira,United Kingdom,Economy,4,4,3,2,0,3,11,2013,No
jetstar-airways,C McRae,Australia,Economy,10,4,4,0,0,5,11,2012,Yes
klm-royal-dutch-airlines,A Storey,United States,Premium Economy,9,4,5,4,4,5,11,2013,Yes
klm-royal-dutch-airlines,G Hunter,Canada,Economy,5,3,4,1,1,3,11,2013,No
klm-royal-dutch-airlines,Verissimo Vieira Antonio,Portugal,Economy,9,4,5,4,4,4,11,2013,Yes
jetstar-airways,C Wade,Australia,Economy,10,5,5,4,4,5,10,2012,Yes
klm-royal-dutch-airlines,Ouwendijk Marja,Belgium,Business Class,4,2,1,1,0,2,10,2013,No
jetstar-airways,David Armstrong,Australia,Economy,8,5,5,4,4,4,10,2012,Yes
klm-royal-dutch-airlines,R Hancock,United Kingdom,Economy,10,4,5,5,5,5,10,2013,Yes
klm-royal-dutch-airlines,P Glass,United Kingdom,Economy,9,4,5,4,5,5,10,2013,Yes
jetstar-airways,S Hoover,Australia,Economy,10,4,5,0,4,4,9,2012,Yes
jetstar-airways,P Alberts,Australia,Economy,8,5,4,3,3,5,9,2012,Yes
klm-royal-dutch-airlines,C Wajsberg,Israel,Business Class,3,2,4,1,3,2,10,2013,No
jetstar-airways,N Davros,Australia,Economy,2,3,2,2,0,3,9,2012,No
klm-royal-dutch-airlines,Norman Brown,Netherlands,Economy,1,2,3,2,3,2,10,2013,No
jetstar-airways,Malcolm Campbell,Australia,Economy,5,4,3,0,0,3,9,2012,No
klm-royal-dutch-airlines,G Lowe,Thailand,Economy,9,4,5,5,2,5,10,2013,Yes
jetstar-airways,Nicola Painter,New Zealand,Economy,1,3,1,2,3,2,9,2012,No
jetstar-airways,H Diaki,Australia,Economy,3,3,2,0,0,3,9,2012,No
klm-royal-dutch-airlines,K Guitron,United States,Economy,10,3,5,5,4,4,10,2013,Yes
klm-royal-dutch-airlines,Dan Scott,United States,Economy,9,4,5,5,4,4,10,2013,Yes
klm-royal-dutch-airlines,E Clarke,United Kingdom,Economy,10,4,5,5,5,5,10,2013,Yes
jetstar-airways,S Hoover,Australia,Economy,10,4,4,0,0,5,9,2012,Yes
jetstar-airways,P Gerner,Australia,Economy,8,3,4,0,0,4,8,2012,Yes
klm-royal-dutch-airlines,Khawla Amin,Qatar,Economy,5,4,3,3,1,3,10,2013,Yes
klm-royal-dutch-airlines,Phil Elderton,United Kingdom,Economy,10,4,4,0,0,4,9,2013,Yes
jetstar-airways,J Urquhart,Australia,Economy,1,1,4,0,0,2,8,2012,No
klm-royal-dutch-airlines,Danzel Samuel,Indonesia,Economy,6,5,4,1,5,3,9,2013,Yes
jetstar-airways,Chris Churchill,Australia,Economy,10,5,5,5,0,5,8,2012,Yes
jetstar-airways,C Nolan,Singapore,Economy,3,3,1,1,1,2,8,2012,No
klm-royal-dutch-airlines,J Houweling,Netherlands,Economy,9,4,5,5,5,5,9,2013,Yes
jetstar-airways,Chris McQuaid,New Zealand,Economy,6,4,3,1,0,5,8,2012,Yes
klm-royal-dutch-airlines,Brian Hewitt,United Kingdom,Economy,10,4,5,3,0,5,9,2013,Yes
klm-royal-dutch-airlines,S Minter,Australia,Business Class,9,4,5,4,5,4,9,2013,Yes
jetstar-airways,T Roberts,Australia,Economy,2,1,4,3,3,1,8,2012,No
klm-royal-dutch-airlines,A Witham,Germany,Economy,7,3,4,4,4,4,9,2013,Yes
klm-royal-dutch-airlines,Nilar Chit Tun,United States,Business Class,9,3,4,3,4,4,9,2013,Yes
jetstar-airways,K Chinn,Australia,Economy,4,1,3,0,0,3,8,2012,No
jetstar-airways,I Hanna,Australia,Economy,7,4,4,4,4,4,8,2012,Yes
klm-royal-dutch-airlines,Luke Toornent,Netherlands,Economy,8,4,5,5,1,5,9,2013,Yes
klm-royal-dutch-airlines,G Brand,Netherlands,Economy,5,3,1,3,4,2,9,2013,No
jetstar-airways,Peter Booyzen,Australia,Economy,1,3,1,0,0,2,8,2012,No
klm-royal-dutch-airlines,Schwatz Dor,Israel,Economy,8,4,5,3,4,4,9,2013,Yes
jetstar-airways,C Thornton,Australia,Economy,2,1,5,3,0,2,8,2012,No
klm-royal-dutch-airlines,A Hamid,United Kingdom,Economy,9,5,5,4,3,4,9,2013,Yes
jetstar-airways,H Wayne,Australia,Economy,1,2,1,3,1,1,8,2012,No
klm-royal-dutch-airlines,C Garratt,Luxembourg,Business Class,9,3,5,4,5,4,9,2013,Yes
jetstar-airways,D Swell,Australia,Economy,2,3,2,2,1,1,8,2012,No
klm-royal-dutch-airlines,Williams Anthony,United Kingdom,Business Class,9,4,5,4,5,5,9,2013,Yes
klm-royal-dutch-airlines,L Paschalaki,Greece,Economy,2,3,1,2,0,2,9,2013,No
jetstar-airways,A Libien,Australia,Economy,7,3,4,4,0,3,7,2012,Yes
jetstar-airways,D Ryan,Australia,Economy,8,5,3,4,4,5,7,2012,Yes
klm-royal-dutch-airlines,L Paschalaki,Greece,Economy,4,4,2,2,0,3,9,2013,No
klm-royal-dutch-airlines,E Cobb,United Kingdom,Economy,6,1,4,5,4,4,9,2013,No
jetstar-airways,Karren McLean,New Zealand,Economy,1,4,2,0,0,2,7,2012,No
klm-royal-dutch-airlines,Marina Ziel,France,Business Class,3,1,2,0,0,2,9,2013,No
jetstar-airways,B L Chua,United States,Economy,2,1,3,1,1,1,7,2012,No
jetstar-airways,Ingo Reisch,Australia,Business Class,5,2,3,2,3,3,7,2012,No
klm-royal-dutch-airlines,H Kariyawasam,United Kingdom,Economy,2,1,3,2,0,1,8,2013,No
klm-royal-dutch-airlines,Ekaterina Kurs,Russian Federation,Economy,8,3,5,4,1,4,8,2013,Yes
klm-royal-dutch-airlines,Henri Houzet,France,Business Class,9,4,4,4,0,5,8,2013,Yes
jetstar-airways,Chris Bell,Australia,Economy,1,0,1,0,0,1,7,2012,No
jetstar-airways,B Vincent,Australia,Economy,8,3,4,3,0,4,7,2012,Yes
klm-royal-dutch-airlines,Ivan Dzhur,Canada,Economy,10,5,5,5,1,5,8,2013,Yes
jetstar-airways,Haskie Hitchcock,United States,Economy,5,4,4,0,0,3,7,2012,Yes
klm-royal-dutch-airlines,Ahmad Liftawi,Austria,Economy,10,5,5,5,5,5,8,2013,Yes
jetstar-airways,D Smith,Australia,Economy,2,1,1,1,1,2,7,2012,No
klm-royal-dutch-airlines,Iain Bagwell,United States,Business Class,8,4,4,4,4,4,8,2013,Yes
jetstar-airways,Ron West,Australia,Economy,4,2,3,3,0,3,7,2012,No
jetstar-airways,Stephen Emmett,Australia,Economy,1,1,1,2,3,1,7,2012,No
klm-royal-dutch-airlines,Henk Dijk,Netherlands,Economy,8,4,5,3,1,4,8,2013,Yes
jetstar-airways,P Bancroft,Australia,Economy,10,4,5,5,4,5,7,2012,Yes
klm-royal-dutch-airlines,Chris Cleverley,Netherlands,Economy,1,2,1,1,3,3,8,2013,No
klm-royal-dutch-airlines,Ashwin Doolabh,Zimbabwe,Economy,2,2,3,1,4,2,8,2013,No
jetstar-airways,D Swanson,Australia,Economy,3,2,2,0,0,3,6,2012,No
klm-royal-dutch-airlines,Jan Willems,Luxembourg,Premium Economy,9,4,5,4,3,5,8,2013,Yes
klm-royal-dutch-airlines,R Puri,Bahrain,Economy,10,2,5,5,5,3,8,2013,Yes
jetstar-airways,Darren Tee,Australia,Economy,1,1,4,1,1,2,6,2012,No
jetstar-airways,B Harris,Australia,Business Class,6,3,3,2,2,3,6,2012,No
jetstar-airways,B Madison,Australia,Economy,6,3,3,0,1,3,6,2012,No
klm-royal-dutch-airlines,Vincent Borlaug,United States,Economy,10,4,5,5,0,5,7,2013,Yes
jetstar-airways,Pascal Languillon,New Zealand,Economy,8,3,3,3,0,5,6,2012,Yes
klm-royal-dutch-airlines,Matias Burdman,United States,Economy,9,4,5,5,4,5,7,2013,Yes
klm-royal-dutch-airlines,Brett Thompson,Australia,Business Class,9,4,5,5,5,5,7,2013,Yes
klm-royal-dutch-airlines,J Joseph,Netherlands,Business Class,5,2,4,3,4,2,7,2013,No
jetstar-airways,Eddie Longley,New Zealand,Economy,8,2,5,0,0,5,6,2012,Yes
klm-royal-dutch-airlines,Alan Ward,United Kingdom,Business Class,5,4,3,3,2,3,7,2013,Yes
jetstar-airways,P Maloney,Australia,Economy,7,4,3,0,0,4,6,2012,Yes
jetstar-airways,J Rose,United States,Business Class,2,1,2,2,3,2,6,2012,No
klm-royal-dutch-airlines,J Henderson,Canada,Economy,3,3,5,3,3,3,7,2013,No
jetstar-airways,John O'Grady,Australia,Economy,2,1,4,4,0,3,6,2012,No
jetstar-airways,Terry Wrist,New Zealand,Economy,9,5,5,0,0,5,6,2012,Yes
klm-royal-dutch-airlines,T Casiu,Austria,Premium Economy,10,4,5,5,5,5,7,2013,Yes
jetstar-airways,Ron West,Australia,Economy,8,3,4,0,0,4,5,2012,Yes
klm-royal-dutch-airlines,Jasper Schaap,Netherlands,Premium Economy,7,4,4,1,1,3,7,2013,Yes
jetstar-airways,Jo Bank,Australia,Economy,1,2,1,0,0,2,5,2012,No
klm-royal-dutch-airlines,Kathryn Tokgoz,Canada,Economy,2,1,5,2,3,2,7,2013,No
klm-royal-dutch-airlines,Steven Manootham,Germany,Economy,9,3,5,4,5,5,7,2013,Yes
jetstar-airways,N Woolfe,Australia,Economy,1,1,1,1,1,1,5,2012,No
klm-royal-dutch-airlines,Michael Dielissen,Canada,Business Class,8,3,5,4,5,5,7,2013,Yes
klm-royal-dutch-airlines,L Fowler,Canada,Economy,10,5,5,5,5,5,7,2013,Yes
klm-royal-dutch-airlines,Akram EL Dimerdash,Egypt,Business Class,10,5,5,5,5,4,7,2013,Yes
klm-royal-dutch-airlines,A O'Brien,Ireland,Economy,10,4,5,5,5,5,7,2013,Yes
klm-royal-dutch-airlines,Sander Huizinga,Netherlands,Economy,9,4,5,4,1,5,7,2013,Yes
klm-royal-dutch-airlines,P J Trebuchet,United Arab Emirates,Premium Economy,2,2,1,1,2,1,7,2013,No
klm-royal-dutch-airlines,Shirley Turner,United Kingdom,Economy,8,3,4,4,4,4,7,2013,Yes
klm-royal-dutch-airlines,Barbarsa van Egmond,United States,Economy,1,3,0,0,2,2,7,2013,No
klm-royal-dutch-airlines,M Ellis,United Kingdom,Economy,2,2,3,1,1,2,7,2013,No
klm-royal-dutch-airlines,Arne Haukeland,Brazil,Business Class,9,4,5,4,4,4,7,2013,Yes
klm-royal-dutch-airlines,S Ptctan,Germany,Economy,5,2,3,3,1,2,7,2013,No
klm-royal-dutch-airlines,Michael Connaughton,United Kingdom,Economy,7,3,4,3,3,4,7,2013,Yes
klm-royal-dutch-airlines,Youssef Ashraf,Canada,Economy,9,4,5,3,3,4,6,2013,Yes
klm-royal-dutch-airlines,M Hoyle,United Kingdom,Economy,3,3,1,2,1,3,6,2013,No
klm-royal-dutch-airlines,C Danielsson,Sweden,Premium Economy,2,3,2,3,2,2,6,2013,No
klm-royal-dutch-airlines,A Chappell,Australia,Economy,9,3,5,5,0,4,6,2013,Yes
klm-royal-dutch-airlines,Jenny Li Ouw,Germany,Economy,1,2,1,1,4,2,6,2013,No
klm-royal-dutch-airlines,Tony Laverghetta,Canada,Business Class,9,4,5,3,4,4,6,2013,Yes
klm-royal-dutch-airlines,Y van Reeden,Netherlands,Premium Economy,9,4,5,5,5,5,6,2013,Yes
klm-royal-dutch-airlines,R Cohen,United Kingdom,Economy,5,4,3,2,1,0,6,2013,No
klm-royal-dutch-airlines,James Williamson,United Kingdom,Economy,9,4,5,4,2,4,6,2013,Yes
klm-royal-dutch-airlines,Yann Pleindoux,Netherlands,Premium Economy,9,3,5,4,5,5,6,2013,Yes
klm-royal-dutch-airlines,John Stubbs,Netherlands,Economy,8,4,4,3,3,5,6,2013,Yes
klm-royal-dutch-airlines,Deborah Beevor,United Kingdom,Economy,9,4,5,4,4,5,6,2013,Yes
klm-royal-dutch-airlines,B Sven,South Africa,Business Class,7,3,4,4,5,4,6,2013,Yes
klm-royal-dutch-airlines,C Wajsberg,Israel,Premium Economy,7,3,5,1,4,4,6,2013,Yes
klm-royal-dutch-airlines,Mariela Paredes,Panama,Business Class,10,4,5,5,5,5,6,2013,Yes
korean-air,Gokul Srinivas,Malaysia,Economy,8,3,5,5,3,4,7,2015,Yes
klm-royal-dutch-airlines,M Dessart,Thailand,Economy,6,2,4,4,3,4,6,2013,No
korean-air,Josiah Peachey,United States,Economy,8,4,5,2,4,4,7,2015,Yes
korean-air,Teresa Dunphy,United States,Economy,1,1,5,2,2,1,7,2015,No
korean-air,Miroslav Babik,Belgium,Economy,8,5,5,3,5,5,7,2015,Yes
korean-air,Neal Postma,United States,Economy,10,5,5,5,5,5,7,2015,Yes
klm-royal-dutch-airlines,R Brook,United Kingdom,Economy,2,2,3,3,2,3,5,2013,No
korean-air,Robert B Arnot,United States,Business Class,9,5,5,2,2,5,7,2015,Yes
klm-royal-dutch-airlines,Peter Dolnik,Germany,Economy,8,4,4,4,3,4,5,2013,Yes
korean-air,Chaoxian Tian,Canada,Economy,9,3,5,5,4,4,6,2015,Yes
korean-air,Jonathan Rao,United Kingdom,Economy,10,5,5,4,4,5,6,2015,Yes
klm-royal-dutch-airlines,Barry O'Connor,Australia,Economy,5,5,3,4,5,3,5,2013,No
klm-royal-dutch-airlines,Paul Michael Tan,Philippines,Economy,1,3,2,1,4,1,5,2013,No
korean-air,M S Sindian,United States,Economy,10,5,5,5,5,5,5,2015,Yes
korean-air,Shannon Lee,United States,First Class,5,4,3,2,4,2,5,2015,No
klm-royal-dutch-airlines,Michael Little,Australia,Premium Economy,8,5,4,4,0,5,5,2013,Yes
klm-royal-dutch-airlines,Alan Ward,United Kingdom,Business Class,10,4,5,4,4,4,5,2013,Yes
korean-air,Felipe Tonello,Brazil,Economy,9,5,5,5,3,5,5,2015,Yes
klm-royal-dutch-airlines,I Gow,Saudi Arabia,Economy,8,4,4,5,5,4,5,2013,Yes
korean-air,TK Hill,Vietnam,Economy,10,5,5,4,5,5,5,2015,Yes
klm-royal-dutch-airlines,S Humphrey,Netherlands,Economy,8,3,4,3,3,4,5,2013,Yes
korean-air,R Connolley,United Kingdom,Business Class,10,4,5,5,4,5,4,2015,Yes
klm-royal-dutch-airlines,Alan Ward,United Kingdom,Business Class,10,4,5,4,4,3,5,2013,Yes
korean-air,Givary Syahrir,Indonesia,Economy,9,5,4,4,5,4,4,2015,Yes
klm-royal-dutch-airlines,E Westerdaal,Netherlands,Economy,4,2,2,1,1,2,5,2013,No
klm-royal-dutch-airlines,F Boer,Netherlands,Premium Economy,10,5,5,5,5,4,5,2013,Yes
korean-air,G Cueto,United States,Economy,9,5,5,5,4,5,4,2015,Yes
klm-royal-dutch-airlines,Amanda Brown,Australia,Economy,10,5,5,3,0,4,5,2013,Yes
klm-royal-dutch-airlines,L van der Veen,Netherlands,Economy,8,4,4,5,3,5,5,2013,Yes
korean-air,Paul Lambert,United Kingdom,Economy,10,5,5,5,0,4,4,2015,Yes
korean-air,John Stokes,Australia,Business Class,10,4,5,5,0,3,4,2015,Yes
klm-royal-dutch-airlines,M Studzinski,Poland,Economy,9,4,5,4,5,5,5,2013,Yes
korean-air,B Miller,United States,Business Class,8,5,3,5,0,4,4,2015,Yes
korean-air,C Peter,Australia,Economy,5,3,3,2,4,3,3,2015,Yes
klm-royal-dutch-airlines,Lo Alvin,Belgium,Economy,9,4,5,4,3,4,4,2013,Yes
klm-royal-dutch-airlines,B Brouwers,Netherlands,Economy,9,4,5,5,5,5,4,2013,Yes
korean-air,Otfried Keller,Germany,Business Class,9,4,5,5,4,4,3,2015,Yes
klm-royal-dutch-airlines,C Coates,Singapore,Business Class,8,4,5,5,4,5,4,2013,Yes
korean-air,C Winw,Germany,Business Class,10,4,5,3,3,5,2,2015,Yes
klm-royal-dutch-airlines,B Brouwers,Netherlands,Economy,9,4,5,5,4,5,4,2013,Yes
korean-air,C Helinski,United States,Economy,9,2,3,2,3,2,2,2015,Yes
klm-royal-dutch-airlines,Alan Brown,Thailand,Economy,1,1,2,1,1,1,4,2013,No
klm-royal-dutch-airlines,J Bayes,United Kingdom,Economy,2,1,3,3,4,3,4,2013,No
klm-royal-dutch-airlines,James D Reid,United States,Economy,10,5,5,5,5,5,4,2013,Yes
korean-air,J Ramos,United States,Economy,7,3,4,2,4,3,1,2015,Yes
klm-royal-dutch-airlines,Chris Kossak,Canada,Economy,7,3,1,1,5,3,4,2013,Yes
korean-air,Jez Tanaka,Japan,Economy,7,4,4,3,2,4,1,2015,Yes
korean-air,R Bell,Thailand,Economy,8,4,5,4,3,4,1,2015,Yes
korean-air,P Dean,Australia,Economy,10,4,5,4,0,5,1,2015,Yes
korean-air,P Dean,Australia,Economy,10,4,5,4,0,5,1,2015,Yes
klm-royal-dutch-airlines,M Abdelmoteleb,Egypt,Economy,9,4,5,5,3,5,4,2013,Yes
klm-royal-dutch-airlines,C Robbins,Canada,Business Class,2,1,3,2,3,2,4,2013,No
korean-air,P Becker,Canada,Economy,4,2,1,1,2,2,1,2015,No
klm-royal-dutch-airlines,Jochem de Bruin,Netherlands,Premium Economy,10,4,5,5,4,4,4,2013,Yes
korean-air,J Burnam,United States,Economy,3,2,5,3,3,3,12,2014,Yes
klm-royal-dutch-airlines,C Young,United Kingdom,Economy,8,4,5,4,3,4,4,2013,Yes
klm-royal-dutch-airlines,M Berge,United States,Business Class,10,4,5,4,4,4,4,2013,Yes
korean-air,P Dean,Australia,Economy,10,4,5,4,3,5,12,2014,Yes
korean-air,P Dean,Australia,Economy,10,4,5,4,3,5,12,2014,Yes
klm-royal-dutch-airlines,I de Hek,Netherlands,Economy,9,4,5,4,3,3,4,2013,Yes
korean-air,V Jayant,United Arab Emirates,Economy,9,3,5,5,3,4,12,2014,Yes
klm-royal-dutch-airlines,Stan van Wijk,Netherlands,Economy,7,3,4,4,3,4,4,2013,Yes
korean-air,A Makiol,Australia,Economy,9,5,5,4,3,5,11,2014,Yes
korean-air,N Sundera,United States,Economy,9,4,4,3,5,4,11,2014,Yes
klm-royal-dutch-airlines,Carl Baessler,United States,Economy,9,4,5,4,4,4,4,2013,Yes
korean-air,B Montalvo,United States,Economy,1,3,2,2,3,2,10,2014,No
klm-royal-dutch-airlines,Ida Staszczuk,Poland,Economy,5,4,3,3,2,3,3,2013,No
klm-royal-dutch-airlines,I Cameron,United Kingdom,Economy,9,4,4,3,0,3,3,2013,Yes
klm-royal-dutch-airlines,Heinert Joerg,Germany,Premium Economy,10,5,5,5,4,5,3,2013,Yes
korean-air,I Rossler,Germany,Economy,9,3,5,4,3,4,10,2014,Yes
korean-air,Steven Pham,Vietnam,Economy,6,3,4,3,1,4,10,2014,Yes
klm-royal-dutch-airlines,S Lorang Grimaldi,New Caledonia,Economy,7,3,4,3,5,4,3,2013,Yes
korean-air,Stephen D Gervais,Indonesia,Economy,9,4,5,4,4,4,10,2014,Yes
klm-royal-dutch-airlines,Nigel Datta,Denmark,Economy,9,4,4,4,3,5,3,2013,Yes
klm-royal-dutch-airlines,Pavey Thomas,Australia,Economy,5,2,4,1,4,3,3,2013,Yes
korean-air,T Sachse,United States,Economy,10,5,5,4,5,4,9,2014,Yes
korean-air,B Miller,United States,Business Class,10,5,5,4,3,5,9,2014,Yes
klm-royal-dutch-airlines,Tony Moore,United Kingdom,Premium Economy,9,5,5,5,5,3,3,2013,Yes
korean-air,Mark LaPrairie,United States,Business Class,6,3,4,4,2,3,9,2014,Yes
korean-air,Phan Gale,United States,Economy,10,5,5,4,4,5,9,2014,Yes
klm-royal-dutch-airlines,Alexis Etienne,United Kingdom,Economy,8,4,5,4,5,4,3,2013,Yes
korean-air,Casper Yap,United States,Economy,9,4,4,4,4,5,9,2014,Yes
klm-royal-dutch-airlines,S Tait,United States,Business Class,8,4,5,5,5,4,3,2013,Yes
korean-air,Sandy Inerka,United Kingdom,Economy,2,1,3,3,2,1,9,2014,No
klm-royal-dutch-airlines,E Cuignet,France,Economy,2,1,2,1,2,2,3,2013,No
korean-air,TK Hill,Vietnam,Economy,10,5,5,4,5,5,9,2014,Yes
korean-air,P Sorli,Norway,Economy,8,4,4,3,4,4,9,2014,Yes
korean-air,Jeremy Sampson,United States,Economy,10,4,5,5,5,5,8,2014,Yes
korean-air,E Roberts,Thailand,Economy,10,5,5,4,5,5,8,2014,Yes
korean-air,M Bromley,Australia,Economy,5,3,2,1,5,3,8,2014,No
korean-air,A Lin,United States,Economy,10,4,5,4,5,4,8,2014,Yes
korean-air,G Bennett,United Kingdom,Business Class,10,5,5,4,4,4,7,2014,Yes
korean-air,W Choi,Singapore,Economy,10,4,5,4,5,5,7,2014,Yes
korean-air,C Hall,Australia,Economy,8,4,3,2,5,5,7,2014,Yes
korean-air,P Baker,Australia,Economy,9,5,5,4,4,5,7,2014,Yes
korean-air,J Catchings,United States,Economy,3,3,3,4,1,2,7,2014,No
korean-air,Karl Parkes,Australia,Economy,8,5,4,3,5,4,7,2014,Yes
korean-air,S Shen,Japan,Business Class,7,4,2,3,2,3,7,2014,No
korean-air,C Terry,Australia,Economy,5,3,3,2,2,2,7,2014,No
korean-air,Joseph Goh,Singapore,Economy,6,4,4,3,4,3,7,2014,No
korean-air,S Kent,United States,Economy,10,5,5,5,5,5,7,2014,Yes
korean-air,M Oscar,Philippines,Business Class,6,5,3,2,3,3,7,2014,No
korean-air,Michael Marmion,Australia,Economy,9,3,5,4,4,4,7,2014,Yes
korean-air,D Davalan,Philippines,Economy,10,4,5,5,5,4,7,2014,Yes
korean-air,Purna Ananth,India,Economy,8,4,4,4,3,4,7,2014,Yes
korean-air,TK Hill,Vietnam,Economy,9,4,5,0,5,4,7,2014,Yes
korean-air,K Pardoe,Australia,Economy,7,3,4,3,2,4,6,2014,Yes
korean-air,S Park,Switzerland,Economy,8,3,5,5,5,3,6,2014,Yes
korean-air,Lee Matthew,Hong Kong,Economy,10,5,5,5,5,5,6,2014,Yes
korean-air,C Chapman,United States,Economy,8,3,5,4,5,5,6,2014,Yes
korean-air,D Richards,Indonesia,Economy,7,4,3,2,3,3,6,2014,No
korean-air,D Brown,United States,Economy,6,3,3,3,4,4,5,2014,No
korean-air,Michael Carroll,United States,Economy,3,4,4,4,5,1,5,2014,No
korean-air,Michael Hollifield,South Korea,Economy,7,4,3,4,4,4,5,2014,Yes
korean-air,Charles Kennedy,United Kingdom,Business Class,10,5,5,5,3,5,5,2014,Yes
